2022-03-19 21:51:26 [    INFO] ===================== Start Monitoring Motion of Reolink Camera ====================
2022-03-19 21:51:26 [    INFO] camera source:           Eingang, frameRate:               10
2022-03-19 21:51:26 [    INFO] resolution:              2304*1296, bitRate:                 6144
2022-03-19 21:51:26 [    INFO] ------------------------------------------------------------------------------------
2022-03-19 21:51:26 [    INFO] start time:              2022-03-19 21:51:26
2022-03-19 21:51:26 [    INFO] ====================================================================================
2022-03-19 21:51:26 [    INFO] alarm area (72, 40):000000000000000000000000000111111111111111111111111111110000000000000111000000000000000000000000000111111111111111111111111111110000000000000111000000000000000000000000000111111111111111111111111111111000000000000111000000000000000000000000000111111111111111111111111111111111000000000111000000000000000000000000000111111111111111111111111111111111111000000111000000000000000000000000000111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111111111111111111111111111111000000000000000000000000000111111111111111111111111111111111111111111111000000000000000000000000001111111111111111111111111111111111111111111111000000000000000000000001111111111111111111111111111111111111111111111111000000000000000000001111111111111111111111111111111111111111111111111111000000000000000000111111111111111111111111111111111111111111111111111111000000000000000011111111111111111111111111111111111111111111111111111111000000000000011111111111111111111111111111111111111111111111111111111111000000000001111111111111111111111111111111111111111111111111111111111111000000000111111111111111111111111111111111111111111111111111111111111111000000011111111111111111111111111111111111111111111111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111000011111111111111111111111111111111111111111111111111111111111111111111000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
2022-03-19 21:51:26 [    INFO] ====================================================================================
2022-03-19 21:52:17 [    INFO] 2022-03-19 21:52:17, Eingang, GetMdState, 0, 1
2022-03-19 21:52:17 [    INFO] 2022-03-19 21:52:18, Eingang, GetMdState, 0, 1
2022-03-19 21:52:17 [    INFO] 2022-03-19 21:52:18, Eingang, GetMdState, 0, 1
2022-03-19 21:52:17 [    INFO] 2022-03-19 21:52:18, Eingang, GetMdState, 0, 1
2022-03-19 21:52:18 [    INFO] 2022-03-19 21:52:18, Eingang, GetMdState, 0, 1
2022-03-19 21:52:18 [    INFO] 2022-03-19 21:52:19, Eingang, GetMdState, 0, 1
2022-03-19 21:52:18 [    INFO] 2022-03-19 21:52:19, Eingang, GetMdState, 0, 1
2022-03-19 21:52:18 [    INFO] 2022-03-19 21:52:19, Eingang, GetMdState, 0, 1
2022-03-19 21:52:19 [    INFO] 2022-03-19 21:52:19, Eingang, GetMdState, 0, 1
2022-03-19 21:52:19 [    INFO] 2022-03-19 21:52:20, Eingang, GetMdState, 0, 1
2022-03-19 21:52:19 [    INFO] 2022-03-19 21:52:20, Eingang, GetMdState, 0, 1
2022-03-19 21:52:19 [    INFO] 2022-03-19 21:52:20, Eingang, GetMdState, 0, 1
2022-03-19 21:52:20 [    INFO] 2022-03-19 21:52:20, Eingang, GetMdState, 0, 1
2022-03-19 21:52:20 [    INFO] 2022-03-19 21:52:21, Eingang, GetMdState, 0, 1
2022-03-19 21:52:20 [    INFO] 2022-03-19 21:52:21, Eingang, GetMdState, 0, 1
2022-03-19 21:52:20 [    INFO] 2022-03-19 21:52:21, Eingang, GetMdState, 0, 1
2022-03-19 21:52:21 [    INFO] 2022-03-19 21:52:21, Eingang, GetMdState, 0, 1
2022-03-19 21:52:21 [    INFO] 2022-03-19 21:52:22, Eingang, GetMdState, 0, 1
2022-03-19 21:52:21 [    INFO] 2022-03-19 21:52:22, Eingang, GetMdState, 0, 1
2022-03-19 21:52:21 [    INFO] 2022-03-19 21:52:22, Eingang, GetMdState, 0, 1
2022-03-19 21:52:22 [    INFO] 2022-03-19 21:52:22, Eingang, GetMdState, 0, 1
2022-03-19 21:52:22 [    INFO] 2022-03-19 21:52:23, Eingang, GetMdState, 0, 1
2022-03-19 21:52:22 [    INFO] 2022-03-19 21:52:23, Eingang, GetMdState, 0, 1
2022-03-19 21:52:23 [    INFO] 2022-03-19 21:52:23, Eingang, GetMdState, 0, 1
2022-03-19 21:52:23 [    INFO] 2022-03-19 21:52:24, Eingang, GetMdState, 0, 1
2022-03-19 21:52:23 [    INFO] 2022-03-19 21:52:24, Eingang, GetMdState, 0, 1
