2022-03-25 09:31:08 [    INFO] ===================== Start Monitoring Motion of Reolink Camera ====================
2022-03-25 09:31:08 [    INFO] camera source:           Eingang, frameRate:               20
2022-03-25 09:31:08 [    INFO] resolution:              2560*1920, bitRate:                 8192
2022-03-25 09:31:08 [    INFO] ------------------------------------------------------------------------------------
2022-03-25 09:31:08 [    INFO] start time:              2022-03-25 09:31:09
2022-03-25 09:31:08 [    INFO] ====================================================================================
2022-03-25 09:31:08 [    INFO] alarm area (80, 60):000000000000000000000000000001111111111111111110000000000000000000000000000001110000000000000000000000000000011111111111111111100000000000000000000000000000011100000000000000000000000000000011111111111111111000000000000000000000000000000111000000000000000000000000000000111111111111111110000000000000000000000000000001110000000000000000000000000000001111111111111111111111111110000000000000000000011100000000000000000000000000000011111111111111111111111111100000000000000000000111000000000000000000000000000000111111111111111111111111111000000000000000000001110000000000000000000000000000001111111111111111111111111111111111111111000000111100000000000000000000000000000011111111111111111111111111111111111111111100011111000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000001111111111111111111111111111111111111111111111111100000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000001111111111111111111111111111111111111111111111111100000000000000000000000000000011111111111111111111111111111111111111111111111111000000000000000000000000000000111111111111111111111111111111111111111111111111110000000000000000000000000000011111111111111111111111111111111111111111111111111100000000000000000000000000011111111111111111111111111111111111111111111111111111000000000000000000000000011111111111111111111111111111111111111111111111111111110000000000000000000000111111111111111111111111111111111111111111111111111111111100000000000000000000011111111111111111111111111111111111111111111111111111111111000000000000000000011111111111111111111111111111111111111111111111111111111111110000000000000000011111111111111111111111111111111111111111111111111111111111111100000000000000011111111111111111111111111111111111111111111111111111111111111111000000000000011111111111111111111111111111111111111111111111111111111111111111110000000000001111111111111111111111111111111111111111111111111111111111111111111100000000000111111111111111111111111111111111111111111111111111111111111111111111000000000111111111111111111111111111111111111111111111111111111111111111111111110000000011111111111111111111111111111111111111111111111111111111111111111111111100000000111111111111111111111111111111111111111111111111111111111111111111111111000000011111111111111111111111111111111111111111111111111111111111111111111111110000001111111111111111111111111111111111111111111111111111111111111111111111111100001111111111111111111111111111111111111111111111111111111111111111111111111111000111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
2022-03-25 09:31:08 [    INFO] ====================================================================================
2022-03-25 09:32:24 [    INFO] 2022-03-25 09:32:25, Eingang, GetMdState, 0, 1
2022-03-25 09:32:24 [    INFO] 2022-03-25 09:32:25, Eingang, GetMdState, 0, 1
2022-03-25 09:32:24 [    INFO] 2022-03-25 09:32:25, Eingang, GetMdState, 0, 1
2022-03-25 09:32:25 [    INFO] 2022-03-25 09:32:26, Eingang, GetMdState, 0, 1
2022-03-25 09:32:25 [    INFO] 2022-03-25 09:32:26, Eingang, GetMdState, 0, 1
2022-03-25 09:32:25 [    INFO] 2022-03-25 09:32:26, Eingang, GetMdState, 0, 1
2022-03-25 09:32:26 [    INFO] 2022-03-25 09:32:27, Eingang, GetMdState, 0, 1
2022-03-25 09:32:26 [    INFO] 2022-03-25 09:32:27, Eingang, GetMdState, 0, 1
2022-03-25 09:32:26 [    INFO] 2022-03-25 09:32:27, Eingang, GetMdState, 0, 1
2022-03-25 09:32:27 [    INFO] 2022-03-25 09:32:28, Eingang, GetMdState, 0, 1
2022-03-25 09:32:27 [    INFO] 2022-03-25 09:32:28, Eingang, GetMdState, 0, 1
2022-03-25 09:32:27 [    INFO] 2022-03-25 09:32:28, Eingang, GetMdState, 0, 1
2022-03-25 09:32:28 [    INFO] 2022-03-25 09:32:28, Eingang, GetMdState, 0, 1
2022-03-25 09:32:28 [    INFO] 2022-03-25 09:32:29, Eingang, GetMdState, 0, 1
2022-03-25 09:32:28 [    INFO] 2022-03-25 09:32:29, Eingang, GetMdState, 0, 1
2022-03-25 09:32:29 [    INFO] 2022-03-25 09:32:29, Eingang, GetMdState, 0, 1
2022-03-25 09:32:29 [    INFO] 2022-03-25 09:32:30, Eingang, GetMdState, 0, 1
2022-03-25 09:32:29 [    INFO] 2022-03-25 09:32:30, Eingang, GetMdState, 0, 1
2022-03-25 09:32:30 [    INFO] 2022-03-25 09:32:31, Eingang, GetMdState, 0, 1
2022-03-25 09:32:30 [    INFO] 2022-03-25 09:32:31, Eingang, GetMdState, 0, 1
2022-03-25 09:32:30 [    INFO] 2022-03-25 09:32:31, Eingang, GetMdState, 0, 1
2022-03-25 09:32:31 [    INFO] 2022-03-25 09:32:32, Eingang, GetMdState, 0, 1
2022-03-25 09:32:31 [    INFO] 2022-03-25 09:32:32, Eingang, GetMdState, 0, 1
2022-03-25 09:32:31 [    INFO] 2022-03-25 09:32:32, Eingang, GetMdState, 0, 1
2022-03-25 09:32:32 [    INFO] 2022-03-25 09:32:33, Eingang, GetMdState, 0, 1
2022-03-25 09:32:32 [    INFO] 2022-03-25 09:32:33, Eingang, GetMdState, 0, 1
2022-03-25 09:32:32 [    INFO] 2022-03-25 09:32:33, Eingang, GetMdState, 0, 1
2022-03-25 09:32:33 [    INFO] 2022-03-25 09:32:33, Eingang, GetMdState, 0, 1
2022-03-25 09:32:33 [    INFO] 2022-03-25 09:32:34, Eingang, GetMdState, 0, 1
2022-03-25 09:32:33 [    INFO] 2022-03-25 09:32:34, Eingang, GetMdState, 0, 1
2022-03-25 09:32:34 [    INFO] 2022-03-25 09:32:35, Eingang, GetMdState, 0, 1
2022-03-25 09:32:34 [    INFO] 2022-03-25 09:32:35, Eingang, GetMdState, 0, 1
2022-03-25 09:32:34 [    INFO] 2022-03-25 09:32:35, Eingang, GetMdState, 0, 1
2022-03-25 09:32:35 [    INFO] 2022-03-25 09:32:36, Eingang, GetMdState, 0, 1
2022-03-25 09:32:35 [    INFO] 2022-03-25 09:32:36, Eingang, GetMdState, 0, 1
2022-03-25 09:32:35 [    INFO] 2022-03-25 09:32:36, Eingang, GetMdState, 0, 1
2022-03-25 09:32:36 [    INFO] 2022-03-25 09:32:36, Eingang, GetMdState, 0, 1
2022-03-25 09:32:37 [    INFO] 2022-03-25 09:32:38, Eingang, GetMdState, 0, 1
2022-03-25 09:32:37 [    INFO] 2022-03-25 09:32:38, Eingang, GetMdState, 0, 1
